GPS Time,Device Time,Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Absolute Throttle Position B(%),AccX,AccY,AccZ,Actual engine % torque(%),Air Fuel Ratio,Ambient air temp(°C),Barometric pressure (from vehicle)(psi),CO₂ in g/km (Average) ,CO₂ in g/km (Instantaneous),Engine Coolant Temperature(°C),Engine Load(%),Engine Load(Absolute)(%),Engine RPM,Fuel used (trip)(gal),GPS Latitude(°),GPS Longitude(°),GPS Satellites,Intake Air Temperature(°C),Intake Manifold Pressure(psi),Mass Air Flow Rate(g/s),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Torque(Nm),Trip Distance(km)
Sun Aug 29 15:03:29 CST 2021,29-Aug.-2021 15:03:27.612,-104.52558445,50.44759764,20.66,3.8751614,557.0007324219,88.2,0.34127632,-0.67148584,9.30239677,-0.02572457,32.54901886,0.02597713,0.0763764,-0.10543302,-0,-0,33,13.63354778,359.96969604,206.52946472,89,92.54901886,68.62744904,1560,0.04472066,50.4475975,-104.52558136,14,55,12.47324562,-0,74.37599945,73,31.37254906,-0,0.94632292
Sun Aug 29 15:03:29 CST 2021,29-Aug.-2021 15:03:28.111,-104.52558445,50.44759764,20.66,3.8751614,557.0007324219,88.2,0.36520454,-0.70139611,9.81805038,-0.02542045,32.54901886,0.01768396,0.09262735,0.05100913,-0,-0,33,13.63354778,357.24017334,226.22277832,89,92.54901886,68.62744904,1861,0.04508003,50.4475975,-104.52558136,14,55,13.19843388,-0,74.37599945,73,31.37254906,-0,0.94632292
Sun Aug 29 15:03:30 CST 2021,29-Aug.-2021 15:03:28.612,-104.52529169,50.44760158,20.95,3.8727877,557.0222167969,88.4,0.20219351,-0.36400816,9.04367352,-0.00825694,32.54901886,0.04235003,0.14067894,-0.16436936,-0,-0,33,13.63354778,357.24017334,226.22277832,89,96.47058868,68.62744904,1861,0.04508003,50.44760132,-104.52529144,14,55,13.19843388,-0,75.41999817,74,31.37254906,20.51912689,0.97108835
Sun Aug 29 15:03:30 CST 2021,29-Aug.-2021 15:03:29.114,-104.52529169,50.44760158,20.95,3.8727877,557.0222167969,88.4,0.50638109,-0.39391842,9.89850903,0.0162032,32.15686417,0.06247316,0.12909289,0.03795954,-0,-0,33,13.63354778,357.24017334,226.22277832,89,96.47058868,66.27451324,1861,0.04508003,50.44760132,-104.52529144,14,55,13.19843388,-0,75.41999817,74,38.03921509,20.51912689,0.97108835
Sun Aug 29 15:03:31 CST 2021,29-Aug.-2021 15:03:29.612,-104.52499232,50.44760514,21.33,3.8774304,557.0882568359,88.7,-0.17706887,-0.8632108,9.13818932,-0.01012262,32.15686417,0.02731867,0.11555552,-0.02634299,-0,-0,33,13.63354778,357.24017334,226.22277832,89,96.47058868,66.27451324,1861,0.04508003,50.44760513,-104.5249939,14,55,13.19843388,-0,76.78799438,74,38.03921509,20.51912689,0.97108835
Sun Aug 29 15:03:31 CST 2021,29-Aug.-2021 15:03:30.112,-104.52499232,50.44760514,21.33,3.8774304,557.0882568359,88.7,-0.48963133,-0.94097751,9.66610622,0.01941434,32.15686417,0.04674053,0.04796011,0.07113224,-0,-0,33,13.63354778,354.60070801,225.26751709,89,96.47058868,66.27451324,1678,0.04581402,50.44760513,-104.5249939,14,55,11.16790581,-0,76.78799438,74,38.03921509,20.51912689,0.97108835
Sun Aug 29 15:03:32 CST 2021,29-Aug.-2021 15:03:30.611,-104.52469026,50.44760688,21.36,3.8236542,557.2141113281,88.8,0.28624141,-1.04267251,9.49741173,-0.01605152,32.15686417,0.04295982,0.06125357,-0.07723012,-0,-0,33,13.63354778,354.60070801,225.26751709,89,24.31372643,66.27451324,1678,0.04581402,50.44760513,-104.52468872,13,54,11.16790581,-0,76.89600372,76,19.6078434,47.74695969,1.01185918
Sun Aug 29 15:03:32 CST 2021,29-Aug.-2021 15:03:31.111,-104.52469026,50.44760688,21.36,3.8236542,557.2141113281,88.8,0.19262223,-1.11924279,9.44596672,-0.00805541,21.96078491,0.01390325,0.10043269,0.01865964,-0,-0,32,13.63354778,351.63848877,203.52798462,89,24.31372643,52.94117737,1678,0.04630464,50.44760513,-104.52468872,13,54,11.45798111,-0,76.89600372,76,19.6078434,47.74695969,1.01185918
Sun Aug 29 15:03:33 CST 2021,29-Aug.-2021 15:03:31.612,-104.5243911,50.44760758,21.35,3.8183537,557.2297363281,89.1,-0.46809593,-0.91585284,9.58116055,-0.00879087,23.13725471,0.02170858,0.07296156,0.05064321,-0,-0,32,13.63354778,348.72296143,200.0304718,89,77.2549057,58.4313736,1551,0.04650025,50.44760895,-104.52439117,13,54,12.18317032,-0,76.86000061,76,23.13725471,47.74695969,1.03444803
Sun Aug 29 15:03:33 CST 2021,29-Aug.-2021 15:03:32.113,-104.5243911,50.44760758,21.35,3.8183537,557.2297363281,89.1,-0.26321051,-0.54346985,9.9583292,-0.01974455,27.05882454,0.03503253,0.06844911,0.05552154,-0,-0,32,13.63354778,348.72296143,200.0304718,89,90.58823395,62.74509811,1617,0.04650025,50.44760895,-104.52439117,13,54,12.18317032,-0,76.86000061,76,27.84313774,47.74695969,1.04584801
Sun Aug 29 15:03:34 CST 2021,29-Aug.-2021 15:03:32.613,-104.52408783,50.44760762,21.51,3.8182757,557.1066894531,89.6,0.12203395,-1.35732865,9.61226749,0.01117193,27.05882454,0.06576603,0.11958013,0.00256112,-0,-0,31,13.63354778,346.12487793,211.02505493,89,87.05882263,62.74509811,1686,0.04670477,50.44760895,-104.524086,12,54,12.32820797,-0,77.43599701,76,23.52941132,47.74695969,1.0571425
Sun Aug 29 15:03:34 CST 2021,29-Aug.-2021 15:03:33.116,-104.52408783,50.44760762,21.51,3.8182757,557.1066894531,89.6,0.45972106,-1.25324082,9.91047287,0.00508446,21.96078491,-0.00951275,0.04161827,0.0260076,-0,-0,31,13.63354778,342.0640564,126.84072876,89,87.05882263,36.47058868,1686,0.04690474,50.44760895,-104.524086,12,54,7.10684919,-0,77.43599701,76,23.52941132,47.74695969,1.0571425
Sun Aug 29 15:03:35 CST 2021,29-Aug.-2021 15:03:33.616,-104.52378356,50.44760702,21.51,3.8182485,557.2768554688,89.7,-0.11006984,-0.78394854,9.26530838,-0.04527497,21.96078491,-0.00914687,0.06479035,0.04417942,-0,-0,31,13.63354778,342.0640564,126.84072876,89,27.05882454,36.47058868,1531,0.04690474,50.44760513,-104.52378082,13,54,7.10684919,-0,77.43599701,76,23.52941132,-0,1.07903469
Sun Aug 29 15:03:35 CST 2021,29-Aug.-2021 15:03:34.113,-104.52378356,50.44760702,21.51,3.8182485,557.2768554688,89.7,0.10169496,-0.9206385,10.4216404,-0.01525436,20.7843132,0.00280504,0.08149865,-0.02731864,-0,-0,31,13.63354778,342.0640564,126.84072876,89,27.05882454,52.15686417,1531,0.04690474,50.44760513,-104.52378082,13,54,7.10684919,-0,77.43599701,76,19.2156868,-0,1.07903469
Sun Aug 29 15:03:36 CST 2021,29-Aug.-2021 15:03:34.617,-104.52348281,50.44760752,21.47,3.8182278,557.1031494141,89.8,0.2739782,-0.69421768,9.05803013,-0.01253904,20.7843132,-0.00158546,0.08564524,-0.01939138,-0,-0,31,13.63354778,339.39199829,195.10049438,89,27.05882454,52.15686417,1606,0.04733771,50.44760895,-104.52348328,13,54,12.03813267,-0,77.29199219,76,19.2156868,-0,1.10550797
Sun Aug 29 15:03:36 CST 2021,29-Aug.-2021 15:03:35.115,-104.52348281,50.44760752,21.47,3.8182278,557.1031494141,89.8,1.09890378,-0.96251291,10.6860466,0.00743368,21.96078491,0.07710816,0.08942594,0.03222748,-0,-0,31,13.63354778,339.39199829,195.10049438,89,91.37255096,52.15686417,1606,0.04733771,50.44760895,-104.52348328,13,54,12.03813267,-0,77.29199219,76,24.31372643,-0,1.10550797
Sun Aug 29 15:03:37 CST 2021,29-Aug.-2021 15:03:35.619,-104.5231777,50.4476061,21.63,3.818238,557.1236572266,90.4,-0.49441698,-1.00438726,9.49741173,-0.03419136,21.96078491,0.09921311,0.09262735,-0.12884897,-0,-0,31,13.63354778,336.63378906,184.93191528,88,67.84313965,49.01960754,1592,0.04765785,50.44760513,-104.5231781,12,54,10.87783051,-0,77.86799622,77,21.96078491,-0,1.12403798
Sun Aug 29 15:03:37 CST 2021,29-Aug.-2021 15:03:36.113,-104.5231777,50.4476061,21.63,3.818238,557.1236572266,90.4,-0.25603202,-0.76959157,9.5751791,-0.00309394,21.96078491,-0.0447892,0.08564524,0.00951273,-0,-0,31,13.63354778,336.63378906,184.93191528,88,67.84313965,49.80392075,1592,0.04765785,50.44760513,-104.5231781,12,54,10.87783051,-0,77.86799622,77,21.96078491,-0,1.12403798
Sun Aug 29 15:03:38 CST 2021,29-Aug.-2021 15:03:36.615,-104.5228714,50.44760266,21.73,3.8197303,557.1364746094,90.7,0.33290145,-0.40588254,9.63499928,-0.0110694,21.96078491,0.01073233,0.09152973,-0.12860507,-0,-0,31,13.63354778,333.98693848,185.76408386,88,67.84313965,49.80392075,1581,0.0480015,50.44760132,-104.52287292,14,54,11.16790581,-0,78.22799683,77,21.96078491,-0,1.12403798
Sun Aug 29 15:03:38 CST 2021,29-Aug.-2021 15:03:37.114,-104.5228714,50.44760266,21.73,3.8197303,557.1364746094,90.7,-0.44775695,-1.09651101,9.07717228,-0.00585269,21.96078491,-0.00561008,0.0822304,0.01634244,-0,-0,31,13.63354778,333.98693848,185.76408386,88,67.84313965,49.80392075,1581,0.0480015,50.44760132,-104.52287292,14,54,11.16790581,-0,78.22799683,77,21.96078491,-0,1.12403798
Sun Aug 29 15:03:39 CST 2021,29-Aug.-2021 15:03:37.617,-104.52256557,50.4475987,21.8,3.8182318,557.3725585938,90.7,-0.14356937,-1.15633154,9.47946644,0.001244,21.96078491,0.03820345,0.07222982,-0.01622043,-0,-0,31,13.63354778,333.98693848,185.76408386,88,67.84313965,49.80392075,1581,0.0480015,50.4475975,-104.52256775,14,54,11.16790581,-0,78.47999573,77,21.96078491,-0,1.16469824
Sun Aug 29 15:03:39 CST 2021,29-Aug.-2021 15:03:38.114,-104.52256557,50.4475987,21.8,3.8182318,557.3725585938,90.7,0.15433706,-1.03669035,9.59073257,-0.03130322,21.96078491,0.01402521,0.08674286,-0.04198413,-0,-0,31,13.63354778,333.98693848,185.76408386,88,24.70588303,49.80392075,1581,0.0480015,50.4475975,-104.52256775,14,54,11.16790581,-0,78.47999573,77,21.96078491,-0,1.16469824
Sun Aug 29 15:03:40 CST 2021,29-Aug.-2021 15:03:38.614,-104.52225812,50.44759527,21.78,3.8182452,557.580078125,90.7,0.06819545,-0.81505519,9.46630573,0.01776722,21.96078491,0.03637407,0.0933591,0.07771794,-0,-0,31,13.63354778,333.98693848,185.76408386,88,24.70588303,49.80392075,1581,0.0480015,50.44759369,-104.52225494,14,54,11.16790581,-0,78.40799713,77,21.96078491,-0,1.16469824
Sun Aug 29 15:03:40 CST 2021,29-Aug.-2021 15:03:39.117,-104.52225812,50.44759527,21.78,3.8182452,557.580078125,90.7,0.57457656,-1.05942225,9.58714294,-0.03279459,21.96078491,0.01707417,0.1138481,-0.03183114,-0,-0,31,13.63354778,333.98693848,185.76408386,88,24.70588303,49.80392075,1581,0.0480015,50.44759369,-104.52225494,14,54,11.16790581,-0,78.40799713,77,21.56862831,-0,1.16469824
Sun Aug 29 15:03:41 CST 2021,29-Aug.-2021 15:03:39.611,-104.52195112,50.44759273,21.99,3.8182065,557.5502929688,90.9,0.59970117,-0.70618176,9.29641533,-0.04085094,32.94117737,0.0316177,0.1276294,-0.02048903,-0,-0,31,13.63354778,333.98693848,185.76408386,88,24.70588303,62.74509811,1581,0.0480015,50.44759369,-104.52194977,13,54,11.16790581,-0,79.16399384,77,21.56862831,-0,1.16469824
Sun Aug 29 15:03:41 CST 2021,29-Aug.-2021 15:03:40.115,-104.52195112,50.44759273,21.99,3.8182065,557.5502929688,90.9,-0.07058827,-0.99840528,9.42443085,0.03761785,32.94117737,0.06222924,0.10348164,0.04076457,-0,-0,31,13.63354778,331.36795044,182.08468628,88,69.41176605,62.74509811,1634,0.04912184,50.44759369,-104.52194977,13,54,11.02286816,-0,79.16399384,78,21.56862831,-0,1.22043371
Sun Aug 29 15:03:42 CST 2021,29-Aug.-2021 15:03:40.616,-104.52163815,50.44758863,22.14,3.8235373,557.4881591797,91.2,0.08733802,-1.09172535,9.21475983,-0.04572878,14.90196133,-0.08174257,0.05320432,-0.06722956,-0,-0,30,13.63354778,327.32589722,92.88802338,88,69.41176605,23.52941132,1634,0.04925223,50.44758987,-104.52163696,14,54,5.51143408,-0,79.70399475,78,18.8235302,-0,1.22043371
Sun Aug 29 15:03:42 CST 2021,29-Aug.-2021 15:03:41.119,-104.52163815,50.44758863,22.14,3.8235373,557.4881591797,91.2,0.12323037,-1.05224371,9.47707272,0.0169901,19.2156868,0.02500146,0.0602779,0.0961642,-0,-0,30,13.63354778,327.32589722,92.88802338,88,28.62745094,32.94117737,1544,0.04925223,50.44758987,-104.52163696,14,54,5.51143408,-0,79.70399475,78,18.4313736,-0,1.23768044
Sun Aug 29 15:03:43 CST 2021,29-Aug.-2021 15:03:41.613,-104.52132742,50.44758494,22.03,3.818243,557.4223632813,91.2,-0.00239282,-0.88713902,10.29930687,-0.02172116,19.2156868,-0.01536675,0.09677393,-0.09957895,-0,-0,30,13.63354778,324.56521606,161.68487549,88,28.62745094,32.94117737,1565,0.04941654,50.44758606,-104.52132416,13,54,10.1526413,-0,79.30799866,78,18.4313736,-0,1.25447214
Sun Aug 29 15:03:43 CST 2021,29-Aug.-2021 15:03:42.128,-104.52132742,50.44758494,22.03,3.818243,557.4223632813,91.2,0.53389853,-1.07617199,10.48863888,-0.00978631,21.17647171,-0.04064262,0.0632049,-0.05954612,-0,-0,30,13.63354778,324.56521606,161.68487549,88,65.49019623,47.05882263,1565,0.04941654,50.44758606,-104.52132416,13,54,10.1526413,-0,79.30799866,78,21.56862831,-0,1.25447214
Sun Aug 29 15:03:44 CST 2021,29-Aug.-2021 15:03:42.623,-104.5210177,50.44758054,22.12,3.8182456,557.5419921875,91,-0.45373899,-1.0438689,8.92044258,-0.00784901,21.17647171,0.04466724,0.05515566,0.00597597,-0,-0,30,13.63354778,324.56521606,161.68487549,88,65.49019623,47.05882263,1565,0.04941654,50.44758224,-104.52101898,14,54,10.1526413,-0,79.63200378,78,21.56862831,-0,1.25447214
Sun Aug 29 15:03:44 CST 2021,29-Aug.-2021 15:03:43.116,-104.5210177,50.44758054,22.12,3.8182456,557.5419921875,91,0.79830545,-1.14676023,10.46231747,0.08277225,21.17647171,0.08320607,0.03576428,0.03283731,-0,-0,30,13.63354778,322.00787354,168.56636047,88,65.49019623,47.05882263,1565,0.04996328,50.44758224,-104.52101898,14,54,10.44271755,-0,79.63200378,78,21.56862831,-0,1.25447214
Sun Aug 29 15:03:45 CST 2021,29-Aug.-2021 15:03:43.615,-104.52070762,50.44757676,21.94,3.823431,557.6877441406,91,0.06819545,-1.15992081,8.87497902,-0.01978971,21.17647171,-0.0131715,0.06527819,0.08140723,-0,-0,30,13.63354778,322.00787354,168.56636047,88,65.49019623,47.05882263,1568,0.04996328,50.44757843,-104.52070618,13,54,10.44271755,-0,78.98400116,78,21.56862831,-0,1.29529214
Sun Aug 29 15:03:45 CST 2021,29-Aug.-2021 15:03:44.116,-104.52070762,50.44757676,21.94,3.823431,557.6877441406,91,0.35443684,-0.84765744,9.00299549,0.00464076,21.17647171,0.05113103,0.04186219,0.03820345,-0,-0,30,13.63354778,322.00787354,168.56636047,88,42.74509811,47.05882263,1568,0.04996328,50.44757843,-104.52070618,13,54,10.44271755,-0,78.98400116,78,21.56862831,-0,1.29529214
Sun Aug 29 15:03:46 CST 2021,29-Aug.-2021 15:03:44.614,-104.52040097,50.44757371,21.87,3.8235104,557.7116699219,90.9,-0.64277196,-0.73848486,9.36939621,-0.01553833,21.17647171,0.04759424,0.06332687,0.00987865,-0,-0,30,13.63354778,322.00787354,168.56636047,88,42.74509811,47.05882263,1568,0.04996328,50.44757462,-104.520401,13,54,10.44271755,-0,78.73200226,78,18.03921509,-0,1.29529214
Sun Aug 29 15:03:46 CST 2021,29-Aug.-2021 15:03:45.116,-104.52040097,50.44757371,21.87,3.8235104,557.7116699219,90.9,0.30777681,-1.03669035,9.31436157,-0.00868349,21.17647171,0.02759307,0.03454469,0.19745053,-0,-0,30,13.63354778,322.00787354,168.56636047,88,42.74509811,47.05882263,1568,0.04996328,50.44757462,-104.520401,13,54,10.44271755,-0,78.73200226,78,18.03921509,-0,1.29529214
Sun Aug 29 15:03:47 CST 2021,29-Aug.-2021 15:03:45.612,-104.52009308,50.44757076,21.8,3.8382123,557.638671875,91,-0.04785645,-1.01036942,9.42802048,-0.00260558,21.17647171,-0.01829375,0.05686307,-0.00756144,-0,-0,30,13.63354778,322.00787354,168.56636047,88,42.74509811,47.05882263,1568,0.04996328,50.4475708,-104.52009583,14,54,10.44271755,-0,78.47999573,78,18.03921509,-0,1.29529214
Sun Aug 29 15:03:47 CST 2021,29-Aug.-2021 15:03:46.117,-104.52009308,50.44757076,21.8,3.8382123,557.638671875,91,0.52313083,-0.86799639,8.91087151,-0.01747606,21.17647171,0.00134154,0.06527819,-0.01622043,-0,-0,30,13.63354778,322.00787354,168.56636047,88,42.74509811,47.05882263,1568,0.04996328,50.4475708,-104.52009583,14,54,10.44271755,-0,78.47999573,78,18.03921509,-0,1.29529214
Sun Aug 29 15:03:48 CST 2021,29-Aug.-2021 15:03:46.612,-104.51978863,50.44756653,21.7,3.8703804,557.8527832031,91,0.4872385,-1.01276219,9.71635532,0.00386584,16.86274529,0.01573263,0.11055522,-0.07442509,-0,-0,30,13.63354778,322.00787354,168.56636047,88,42.74509811,44.70588303,1568,0.04996328,50.44756699,-104.51979065,15,54,10.44271755,-0,78.12000275,78,18.03921509,-0,1.29529214
Sun Aug 29 15:03:48 CST 2021,29-Aug.-2021 15:03:47.116,-104.51978863,50.44756653,21.7,3.8703804,557.8527832031,91,-0.13519448,-0.95054877,8.54925632,-0.01069879,16.86274529,-0.01512283,0.09360301,0.06052186,-0,-0,30,13.63354778,322.00787354,168.56636047,88,42.74509811,44.70588303,1568,0.04996328,50.44756699,-104.51979065,15,54,10.44271755,-0,78.12000275,78,18.03921509,-0,1.29529214
Sun Aug 29 15:03:49 CST 2021,29-Aug.-2021 15:03:47.622,-104.5194822,50.44756135,21.74,3.872028,557.8919677734,91.1,-0.14476576,-0.96131653,8.19990444,-0.00120668,16.86274529,0.00963471,0.06979065,0.05808265,-0,-0,30,13.63354778,319.38687134,159.50674438,88,42.74509811,44.70588303,1568,0.05127791,50.44756317,-104.51948547,13,54,9.86256599,-0,78.26399994,78,18.03921509,-0,1.29529214
Sun Aug 29 15:03:49 CST 2021,29-Aug.-2021 15:03:48.117,-104.5194822,50.44756135,21.74,3.872028,557.8919677734,91.1,-0.09092726,-1.17188489,9.94277668,-0.02069941,16.86274529,-0.03734974,0.07454702,-0.07637638,-0,-0,30,13.63354778,319.38687134,159.50674438,88,63.92156982,44.70588303,1556,0.05127791,50.44756317,-104.51948547,13,54,9.86256599,-0,78.26399994,77,18.03921509,-0,1.39341569
Sun Aug 29 15:03:50 CST 2021,29-Aug.-2021 15:03:48.613,-104.519174,50.44755837,21.76,3.817647,557.7456054688,91.1,0.0418744,-0.92781699,9.26411152,-0.00624532,16.86274529,0.1153116,0.07479095,0.05052121,-0,-0,30,13.63354778,319.38687134,159.50674438,88,63.92156982,44.70588303,1556,0.05127791,50.44755936,-104.51917267,13,54,9.86256599,-0,78.33599854,77,20.3921566,-0,1.39341569
Sun Aug 29 15:03:50 CST 2021,29-Aug.-2021 15:03:49.117,-104.519174,50.44755837,21.76,3.817647,557.7456054688,91.1,0.50757748,-1.24725878,9.76421165,-0.01639763,20.7843132,0.00134154,0.07576661,-0.02500143,-0,-0,30,13.63354778,319.38687134,159.50674438,88,63.92156982,44.70588303,1556,0.05127791,50.44755936,-104.51917267,13,54,9.86256599,-0,78.33599854,77,20.3921566,-0,1.39341569
Sun Aug 29 15:03:51 CST 2021,29-Aug.-2021 15:03:49.615,-104.51886904,50.44755478,21.78,3.8236465,557.8930664063,90.9,-0.54705906,-0.72053874,8.72901726,-0.00309566,20.7843132,0.05966812,0.09860331,-0.00621988,-0,-0,30,13.63354778,317.34890747,190.99523926,88,63.92156982,54.50980377,1619,0.05188367,50.44755554,-104.51886749,16,54,11.74805641,-0,78.40799713,77,20.3921566,-0,1.39341569
Sun Aug 29 15:03:51 CST 2021,29-Aug.-2021 15:03:50.115,-104.51886904,50.44755478,21.78,3.8236465,557.8930664063,90.9,0.79232341,-0.71575308,10.90020466,0.0231443,20.7843132,-0.00158546,0.12153147,-0.01426915,-0,-0,30,13.63354778,317.34890747,190.99523926,88,91.76470947,54.50980377,1619,0.05188367,50.44755554,-104.51886749,16,54,11.74805641,-0,78.40799713,77,30.58823586,-0,1.42904961
Sun Aug 29 15:03:52 CST 2021,29-Aug.-2021 15:03:50.616,-104.51855876,50.44755186,21.98,3.8763983,557.9135742188,90.8,-0.24526432,-0.50877392,9.57876778,-0.04199816,30.58823586,0.04393549,0.09226147,-0.06722956,-0,-0,30,13.63354778,317.34890747,190.99523926,88,91.76470947,67.84313965,1619,0.05188367,50.44755173,-104.51856232,15,54,11.74805641,-0,79.12799835,77,30.58823586,-0,1.42904961
Sun Aug 29 15:03:52 CST 2021,29-Aug.-2021 15:03:51.116,-104.51855876,50.44755186,21.98,3.8763983,557.9135742188,90.8,-0.20937198,-0.78873414,8.66171932,-0.00902206,30.58823586,0.05417999,0.09774961,0.08396835,-0,-0,30,13.63354778,315.84048462,220.80926514,88,92.94117737,67.84313965,1860,0.05248579,50.44755173,-104.51856232,15,54,13.05339622,-0,79.12799835,78,30.58823586,31.66776085,1.45845652
Sun Aug 29 15:03:53 CST 2021,29-Aug.-2021 15:03:51.615,-104.51824606,50.447548,22.23,3.8788493,558.1689453125,91,0.03589234,-0.5374878,9.18365288,-0.01987663,30.98039246,0.0535702,0.08332802,-0.04991148,-0,-0,30,13.63354778,315.84048462,220.80926514,88,92.94117737,66.66666412,1860,0.05248579,50.44754791,-104.51824951,14,54,13.05339622,-0,80.02799988,78,31.37254906,31.66776085,1.45845652
Sun Aug 29 15:03:53 CST 2021,29-Aug.-2021 15:03:52.122,-104.51824606,50.447548,22.23,3.8788493,558.1689453125,91,0.22731815,-0.93379903,9.5751791,-0.01222461,28.62745094,0.04796012,0.13153206,0.00170738,-0,-0,30,13.63354778,314.74850464,244.86103821,88,90.19608307,66.66666412,1865,0.05285067,50.44754791,-104.51824951,14,54,12.76332092,-0,80.02799988,79,28.62745094,31.66776085,1.47633708
Sun Aug 29 15:03:54 CST 2021,29-Aug.-2021 15:03:52.616,-104.51793126,50.44754357,22.49,3.8230267,558.302734375,91.2,-0.17228323,-0.54705906,8.82472992,-0.00680296,28.62745094,-0.01195192,0.12018993,-0.03417877,-0,-0,30,13.63354778,313.65246582,242.41142273,88,90.19608307,64.70587921,1768,0.0531086,50.4475441,-104.51792908,15,54,12.76332092,-0,80.96399689,80,29.01960754,65.32663727,1.48976374
Sun Aug 29 15:03:54 CST 2021,29-Aug.-2021 15:03:53.116,-104.51793126,50.44754357,22.49,3.8230267,558.302734375,91.2,-0.04546363,-0.38554356,9.61705303,-0.01264475,29.01960754,0.11104306,0.08198648,0.0723518,-0,-0,30,13.63354778,313.65246582,242.41142273,88,90.19608307,64.70587921,1768,0.0531086,50.4475441,-104.51792908,15,54,12.76332092,-0,80.96399689,80,29.01960754,65.32663727,1.48976374
Sun Aug 29 15:03:55 CST 2021,29-Aug.-2021 15:03:53.623,-104.51761144,50.44753885,22.71,3.8714867,558.3610839844,91.3,0.24885355,-0.13519448,8.67966461,-0.02284064,29.01960754,0.0345447,0.09848135,-0.06857103,-0,-0,30,13.63354778,313.65246582,242.41142273,88,90.19608307,64.70587921,1768,0.0531086,50.44754028,-104.51760864,15,54,12.76332092,-0,81.7559967,80,29.01960754,65.32663727,1.48976374
Sun Aug 29 15:03:55 CST 2021,29-Aug.-2021 15:03:54.117,-104.51761144,50.44753885,22.71,3.8714867,558.3610839844,91.3,-0.11246266,-0.62123656,9.00897694,-0.00852159,29.01960754,0.00024392,0.11982406,0.06844912,-0,-0,30,13.63354778,313.65246582,242.41142273,88,90.19608307,65.49019623,1768,0.0531086,50.44754028,-104.51760864,15,54,12.76332092,-0,81.7559967,80,29.01960754,65.32663727,1.48976374
Sun Aug 29 15:03:56 CST 2021,29-Aug.-2021 15:03:54.612,-104.51728854,50.44753493,22.93,3.8302007,558.3698730469,91,-0.21296121,-1.11685002,10.75783157,0.01465089,29.01960754,0.02219642,0.11482377,0.12189736,-0,-0,30,13.63354778,312.39660645,229.50964355,88,90.19608307,65.49019623,1768,0.05410155,50.44753647,-104.51728821,13,54,12.90835857,-0,82.54799652,80,29.01960754,65.32663727,1.48976374
Sun Aug 29 15:03:56 CST 2021,29-Aug.-2021 15:03:55.113,-104.51728854,50.44753493,22.93,3.8302007,558.3698730469,91,0.5805586,-0.58534425,9.37059212,-0.02413621,29.01960754,0.07052241,0.07771794,0.01585462,-0,-0,30,13.63354778,312.39660645,229.50964355,88,90.19608307,65.49019623,1873,0.05410155,50.44753647,-104.51728821,13,54,12.90835857,-0,82.54799652,80,29.01960754,65.32663727,1.48976374
Sun Aug 29 15:03:57 CST 2021,29-Aug.-2021 15:03:55.613,-104.51696418,50.44753138,23.16,3.8389015,558.5430908203,90.7,0.13399807,-0.99840528,9.62901783,-0.006284,29.01960754,0.0594242,0.03430078,0.11775078,-0,-0,30,13.63354778,312.39660645,229.50964355,88,90.19608307,65.49019623,1873,0.05410155,50.44753265,-104.51696777,13,54,12.90835857,-0,83.37599945,82,29.01960754,-0,1.55771375
Sun Aug 29 15:03:57 CST 2021,29-Aug.-2021 15:03:56.111,-104.51696418,50.44753138,23.16,3.8389015,558.5430908203,90.7,0.15433706,-1.49760783,9.09751129,-0.0251741,29.01960754,0.01341542,0.08613307,0.01658635,-0,-0,30,13.63354778,312.39660645,229.50964355,88,45.49019623,65.49019623,1873,0.05410155,50.44753265,-104.51696777,13,52,12.90835857,-0,83.37599945,82,29.01960754,-0,1.55771375
Sun Aug 29 15:03:58 CST 2021,29-Aug.-2021 15:03:56.611,-104.51663939,50.44752911,22.95,3.828116,558.5986328125,90.5,0.15912271,-1.63519514,9.88415241,0.01605105,29.01960754,-0.05674111,0.04356961,-0.02365987,-0,-0,30,13.63354778,312.39660645,229.50964355,88,45.49019623,65.49019623,1873,0.05410155,50.44752884,-104.51663971,13,52,12.90835857,-0,82.62000275,82,14.50980377,-0,1.55771375
Sun Aug 29 15:03:58 CST 2021,29-Aug.-2021 15:03:57.113,-104.51663939,50.44752911,22.95,3.828116,558.5986328125,90.5,0.61525452,-1.60887408,10.25264645,-0.02286143,29.01960754,0.04503312,0.03954499,0.00487832,-0,-0,30,13.63354778,312.39660645,229.50964355,88,45.49019623,65.49019623,1873,0.05410155,50.44752884,-104.51663971,13,52,12.90835857,-0,82.62000275,82,14.50980377,-0,1.55771375
Sun Aug 29 15:03:59 CST 2021,29-Aug.-2021 15:03:57.613,-104.5163225,50.4475283,22.5,3.8372853,558.5883789063,90.4,-0.06580263,-1.69501579,9.74387264,0.01500607,29.01960754,0.08530986,0.04198415,0.02564178,-0,-0,30,13.63354778,312.39660645,229.50964355,88,45.49019623,65.49019623,1873,0.05410155,50.44752884,-104.51631927,13,52,12.90835857,-0,81,82,14.50980377,-0,1.55771375
